20230512 com.sparta.mc.App INFO Employee Records Retrieved: 1000
20230512 com.sparta.mc.App WARNING Employee Records Contain Bad Record: Emp ID
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Pelham
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Menke
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Spurling
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Bussard
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Napoli
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Kovacs
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Hammon
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Damico
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Underwood
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Bostick
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Engleman
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Scala
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Vining
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Napoleon
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Dabbs
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Pitt
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Bogan
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Ramsdell
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Sheehy
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Posner
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Neese
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Weiss
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Dineen
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Confer
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Guilford
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Twitty
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Hedrick
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Cardwell
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Burks
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Babineaux
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Obregon
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Lollis
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Forney
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Sprague
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Tsai
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Drain
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Phipps
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Stagner
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Chee
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Perrine
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Tolson
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Woodley
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Hillman
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Gehring
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Schall
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Adames
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Thornton
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Pace
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Lange
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Edmunds
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Brent
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Pettway
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Alaniz
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Carreon
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Bettis
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Sun
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Mcgehee
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Seibel
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Holly
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Vela
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Carvalho
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Poor
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Vanegas
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Marron
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Boden
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Branson
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Fenner
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Hassett
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Boling
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Nave
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Freed
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Chan
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Pabon
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Irvin
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Stapleton
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Gilliam
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Core
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Brasher
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Benavides
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Dolan
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Whittier
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Trejo
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Ives
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Wynne
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Millican
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Peters
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Teixeira
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Barta
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Kasten
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Marlin
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Colwell
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Hagler
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Sternberg
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Madrigal
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Mosely
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Rudy
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Wyatt
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Ford
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Steinberg
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Noriega
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Chauvin
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Weinberger
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Echeverria
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Tillman
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Montelongo
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Eisenberg
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Freeman
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Murray
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Rendon
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Myatt
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Fulford
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Fritz
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Knudson
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Legere
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Motley
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Zito
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Vargas
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Nurse
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Flood
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Boykins
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Pursley
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Lafreniere
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Boss
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Rueda
20230512 com.sparta.mc.App INFO Employee Records Retrieved: 1000
20230512 com.sparta.mc.App WARNING Employee Records Contain Bad Record: Emp ID
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Bumgarner
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Rojo
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Krawczyk
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Jason
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Forest
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Wan
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Farrow
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Fernandez
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Jackman
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Paddock
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Manning
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Hafner
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Pearman
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Forman
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Osorio
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Simard
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Stoner
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Mattison
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Maeda
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Winter
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Ferrari
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Thies
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Rosa
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Weissman
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Niemeyer
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Ford
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Norman
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Ibarra
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Sands
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Dodd
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Buss
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Shields
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Corrigan
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Baugh
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Arbuckle
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Oyler
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Fortenberry
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Hail
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Owen
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Lambert
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Traylor
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Bradshaw
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Sarmiento
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Bilodeau
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Saavedra
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Alessi
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Crittenden
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Fessler
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Chasse
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Girard
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Moye
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Greening
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Beall
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Folse
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Legault
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Brune
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Ruelas
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Shotwell
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Antonio
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Wick
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Owings
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Gowan
